Order_ID,Order_Date,Region,Product_Category,Product_Name,Quantity,Sales_Amount,Profit,Year,Month,Month_Name,YearMonth,Profit_Margin,Revenue_Tier
ORD-105466,2024-09-27,Central,Office Supplies,Pen Set,2,17.6,7.88,2024,9,Sep,2024-09,44.77,Low
ORD-105467,2024-10-22,East,Electronics,Mouse,2,23.56,3.79,2024,10,Oct,2024-10,16.09,Low
ORD-105468,2023-03-12,Central,Furniture,Bookshelf,2,62.78,14.67,2023,3,Mar,2023-03,23.37,Mid
ORD-105469,2023-04-06,West,Furniture,Standing Desk,1,94.52,29.75,2023,4,Apr,2023-04,31.47,Mid
ORD-105470,2023-12-02,Central,Furniture,Office Chair,1,68.4,20.1,2023,12,Dec,2023-12,29.39,Mid
ORD-105471,2022-11-15,North,Office Supplies,Stapler,3,31.74,12.77,2022,11,Nov,2022-11,40.23,Low
ORD-105472,2022-10-30,South,Food & Bev,Coffee Beans,3,41.25,11.73,2022,10,Oct,2022-10,28.44,Low
ORD-105473,2023-03-20,Central,Clothing,Boots,3,184.59,78.39,2023,3,Mar,2023-03,42.47,High
ORD-105474,2023-08-27,Central,Furniture,Filing Cabinet,2,64.62,16.76,2023,8,Aug,2023-08,25.94,Mid
ORD-105475,2022-06-06,South,Food & Bev,Coffee Beans,3,34.32,16.92,2022,6,Jun,2022-06,49.3,Low
ORD-105476,2023-12-25,West,Furniture,Bookshelf,4,162.56,63.24,2023,12,Dec,2023-12,38.9,High
ORD-105477,2023-02-10,South,Clothing,Blazer,4,290.96,114.98,2023,2,Feb,2023-02,39.52,High
ORD-105478,2023-05-29,Central,Electronics,Keyboard,1,22.68,5.7,2023,5,May,2023-05,25.13,Low
ORD-105479,2023-09-05,North,Food & Bev,Energy Drink,1,3.27,1.02,2023,9,Sep,2023-09,31.19,Low
ORD-105480,2024-11-10,North,Clothing,Sneakers,2,118.98,42.2,2024,11,Nov,2024-11,35.47,Mid
ORD-105481,2023-06-27,East,Clothing,Jeans,3,110.76,44.6,2023,6,Jun,2023-06,40.27,Mid
ORD-105482,2022-09-24,North,Clothing,Jeans,6,188.04,105.29,2022,9,Sep,2022-09,55.99,High
ORD-105483,2023-03-02,East,Food & Bev,Sparkling Water,3,5.55,2.76,2023,3,Mar,2023-03,49.73,Low
ORD-105484,2022-12-03,North,Food & Bev,Protein Bar,2,4.16,2.03,2022,12,Dec,2022-12,48.8,Low
ORD-105485,2023-05-27,West,Electronics,Smartphone,1,82.2,20.9,2023,5,May,2023-05,25.43,Mid
ORD-105486,2024-08-27,West,Electronics,Mouse,2,24.84,4.38,2024,8,Aug,2024-08,17.63,Low
ORD-105487,2024-01-21,West,Office Supplies,Highlighters,6,30.54,13.61,2024,1,Jan,2024-01,44.56,Low
ORD-105488,2022-09-23,West,Food & Bev,Green Tea,2,11.38,3.27,2022,9,Sep,2022-09,28.73,Low
ORD-105489,2023-04-03,Central,Office Supplies,Highlighters,4,20.92,7.0,2023,4,Apr,2023-04,33.46,Low
ORD-105490,2024-01-05,Central,Clothing,Dress Shirt,2,74.06,24.27,2024,1,Jan,2024-01,32.77,Mid
ORD-105491,2023-12-14,South,Electronics,Monitor,1,50.12,9.73,2023,12,Dec,2023-12,19.41,Mid
ORD-105492,2023-03-24,West,Food & Bev,Protein Bar,1,2.06,0.89,2023,3,Mar,2023-03,43.2,Low
ORD-105493,2023-09-25,West,Furniture,Filing Cabinet,2,75.14,27.74,2023,9,Sep,2023-09,36.92,Mid
ORD-105494,2022-09-14,East,Office Supplies,Tape,1,4.96,1.5,2022,9,Sep,2022-09,30.24,Low
ORD-105495,2023-02-28,South,Food & Bev,Sparkling Water,1,2.22,1.09,2023,2,Feb,2023-02,49.1,Low
ORD-105496,2022-11-03,South,Furniture,Sofa,4,333.64,92.56,2022,11,Nov,2022-11,27.74,High
ORD-105497,2024-07-26,Central,Electronics,Mouse,1,15.28,3.32,2024,7,Jul,2024-07,21.73,Low
ORD-105498,2022-08-16,East,Office Supplies,Stapler,2,21.28,7.09,2022,8,Aug,2022-08,33.32,Low
ORD-105499,2022-11-17,North,Food & Bev,Granola Mix,4,20.8,10.56,2022,11,Nov,2022-11,50.77,Low
ORD-105500,2022-08-19,East,Furniture,Bookshelf,2,79.04,18.71,2022,8,Aug,2022-08,23.67,Mid
ORD-105501,2024-07-21,South,Electronics,Smartphone,3,258.84,73.37,2024,7,Jul,2024-07,28.35,High
ORD-105502,2023-05-19,North,Clothing,Blazer,2,124.12,40.97,2023,5,May,2023-05,33.01,Mid
ORD-105503,2023-05-31,East,Food & Bev,Coffee Beans,2,24.1,9.87,2023,5,May,2023-05,40.95,Low
ORD-105504,2023-05-17,North,Electronics,Keyboard,1,15.65,2.88,2023,5,May,2023-05,18.4,Low
ORD-105505,2022-12-24,East,Electronics,Webcam,3,63.93,9.99,2022,12,Dec,2022-12,15.63,Mid
ORD-105506,2024-03-12,North,Food & Bev,Energy Drink,2,7.5,3.81,2024,3,Mar,2024-03,50.8,Low
ORD-105507,2023-03-18,North,Furniture,Filing Cabinet,3,81.36,18.52,2023,3,Mar,2023-03,22.76,Mid
ORD-105508,2023-10-30,East,Furniture,Bookshelf,5,180.4,38.49,2023,10,Oct,2023-10,21.34,High
ORD-105509,2024-07-24,Central,Clothing,Jeans,3,93.9,51.82,2024,7,Jul,2024-07,55.19,Mid
ORD-105510,2024-02-19,South,Office Supplies,Binder,1,8.52,2.84,2024,2,Feb,2024-02,33.33,Low
ORD-105511,2023-09-04,West,Office Supplies,Highlighters,1,5.96,1.91,2023,9,Sep,2023-09,32.05,Low
ORD-105512,2023-07-25,East,Clothing,Jeans,4,116.16,55.52,2023,7,Jul,2023-07,47.8,Mid
ORD-105513,2024-06-29,West,Food & Bev,Energy Drink,3,10.89,4.88,2024,6,Jun,2024-06,44.81,Low
ORD-105514,2023-08-29,North,Office Supplies,Tape,1,3.69,1.13,2023,8,Aug,2023-08,30.62,Low
ORD-105515,2024-03-30,North,Clothing,Jeans,4,108.92,53.09,2024,3,Mar,2024-03,48.74,Mid
ORD-105516,2024-04-23,South,Office Supplies,Binder,1,10.06,3.4,2024,4,Apr,2024-04,33.8,Low
ORD-105517,2024-10-16,Central,Furniture,Bookshelf,6,222.12,55.85,2024,10,Oct,2024-10,25.14,High
ORD-105518,2023-01-18,West,Office Supplies,Highlighters,2,9.9,3.59,2023,1,Jan,2023-01,36.26,Low
ORD-105519,2024-01-09,South,Office Supplies,Notebook,2,20.48,7.32,2024,1,Jan,2024-01,35.74,Low
ORD-105520,2023-07-12,Central,Clothing,T-Shirt,1,18.29,8.34,2023,7,Jul,2023-07,45.6,Low
ORD-105521,2023-04-07,South,Office Supplies,Pen Set,3,20.88,8.29,2023,4,Apr,2023-04,39.7,Low
ORD-105522,2023-02-04,North,Electronics,Laptop,1,115.75,18.12,2023,2,Feb,2023-02,15.65,Mid
ORD-105523,2022-10-26,Central,Electronics,Keyboard,10,168.2,36.82,2022,10,Oct,2022-10,21.89,High
ORD-105524,2023-01-01,South,Office Supplies,Stapler,2,29.28,13.25,2023,1,Jan,2023-01,45.25,Low
ORD-105525,2023-04-02,East,Clothing,T-Shirt,3,56.4,28.83,2023,4,Apr,2023-04,51.12,Mid
ORD-105526,2022-06-23,West,Office Supplies,Stapler,4,55.0,18.3,2022,6,Jun,2022-06,33.27,Mid
ORD-105527,2024-06-22,West,Electronics,Smartphone,1,71.84,11.52,2024,6,Jun,2024-06,16.04,Mid
ORD-105528,2023-04-04,East,Food & Bev,Energy Drink,4,12.36,4.49,2023,4,Apr,2023-04,36.33,Low
ORD-105529,2023-10-20,Central,Food & Bev,Protein Bar,6,13.14,6.23,2023,10,Oct,2023-10,47.41,Low
ORD-105530,2023-04-26,West,Clothing,Boots,6,412.08,173.37,2023,4,Apr,2023-04,42.07,High
ORD-105531,2022-05-11,South,Food & Bev,Protein Bar,1,2.15,1.01,2022,5,May,2022-05,46.98,Low
ORD-105532,2022-11-07,East,Food & Bev,Granola Mix,1,7.13,2.43,2022,11,Nov,2022-11,34.08,Low
ORD-105533,2023-03-27,South,Food & Bev,Energy Drink,2,5.46,1.72,2023,3,Mar,2023-03,31.5,Low
ORD-105534,2023-02-28,North,Furniture,Lamp,2,44.36,10.77,2023,2,Feb,2023-02,24.28,Low
ORD-105535,2023-09-07,South,Furniture,Lamp,1,19.35,7.36,2023,9,Sep,2023-09,38.04,Low
ORD-105536,2022-12-04,West,Electronics,Keyboard,6,109.2,26.48,2022,12,Dec,2022-12,24.25,Mid
ORD-105537,2024-05-09,North,Furniture,Filing Cabinet,3,100.38,25.84,2024,5,May,2024-05,25.74,Mid
ORD-105538,2022-12-16,South,Electronics,Laptop,1,126.61,22.63,2022,12,Dec,2022-12,17.87,Mid
ORD-105539,2023-10-02,East,Furniture,Lamp,1,18.39,6.71,2023,10,Oct,2023-10,36.49,Low
ORD-105540,2024-05-21,North,Clothing,Boots,5,295.1,97.98,2024,5,May,2024-05,33.2,High
ORD-105541,2023-03-15,West,Clothing,Blazer,4,209.12,105.23,2023,3,Mar,2023-03,50.32,High
ORD-105542,2023-05-26,South,Clothing,Jacket,1,48.26,23.8,2023,5,May,2023-05,49.32,Low
ORD-105543,2024-09-24,Central,Clothing,Sneakers,1,48.75,25.5,2024,9,Sep,2024-09,52.31,Low
ORD-105544,2022-12-09,Central,Food & Bev,Sparkling Water,2,3.7,1.05,2022,12,Dec,2022-12,28.38,Low
ORD-105545,2023-09-22,East,Furniture,Office Chair,2,138.18,39.41,2023,9,Sep,2023-09,28.52,Mid
ORD-105546,2024-02-27,East,Electronics,Webcam,6,112.92,17.62,2024,2,Feb,2024-02,15.6,Mid
ORD-105547,2023-01-31,Central,Furniture,Standing Desk,2,208.68,57.89,2023,1,Jan,2023-01,27.74,High
ORD-105548,2023-01-22,West,Electronics,Smartphone,1,90.83,18.16,2023,1,Jan,2023-01,19.99,Mid
ORD-105549,2023-06-28,North,Office Supplies,Highlighters,2,12.0,5.33,2023,6,Jun,2023-06,44.42,Low
ORD-105550,2023-09-02,North,Food & Bev,Coffee Beans,3,44.88,17.37,2023,9,Sep,2023-09,38.7,Low
ORD-105551,2022-08-09,North,Electronics,Tablet,4,210.08,59.07,2022,8,Aug,2022-08,28.12,High
ORD-105552,2024-07-13,West,Electronics,Tablet,3,200.13,48.49,2024,7,Jul,2024-07,24.23,High
ORD-105553,2022-09-23,South,Office Supplies,Pen Set,2,15.28,5.95,2022,9,Sep,2022-09,38.94,Low
ORD-105554,2022-03-03,Central,Food & Bev,Sparkling Water,5,10.3,3.58,2022,3,Mar,2022-03,34.76,Low
ORD-105555,2024-02-01,North,Food & Bev,Sparkling Water,1,2.02,0.6,2024,2,Feb,2024-02,29.7,Low
ORD-105556,2024-08-13,South,Food & Bev,Energy Drink,1,2.76,0.92,2024,8,Aug,2024-08,33.33,Low
ORD-105557,2022-12-09,North,Food & Bev,Granola Mix,2,11.2,4.05,2022,12,Dec,2022-12,36.16,Low
ORD-105558,2023-11-05,North,Furniture,Sofa,4,393.52,121.15,2023,11,Nov,2023-11,30.79,High
ORD-105559,2023-03-26,West,Office Supplies,Highlighters,3,16.44,7.47,2023,3,Mar,2023-03,45.44,Low
ORD-105560,2023-07-08,East,Clothing,T-Shirt,5,90.25,41.61,2023,7,Jul,2023-07,46.11,Mid
ORD-105561,2024-02-14,East,Furniture,Office Chair,4,268.44,90.8,2024,2,Feb,2024-02,33.83,High
ORD-105562,2023-05-14,West,Food & Bev,Sparkling Water,2,44.29,11.0725,2023,5,May,2023-05,25.0,Low
ORD-105563,2024-01-06,East,Furniture,Filing Cabinet,8,295.44,97.38,2024,1,Jan,2024-01,32.96,High
ORD-105564,2023-02-25,Central,Clothing,Boots,3,201.54,77.72,2023,2,Feb,2023-02,38.56,High
ORD-105565,2024-07-07,West,Food & Bev,Protein Bar,3,6.39,2.47,2024,7,Jul,2024-07,38.65,Low
ORD-105566,2023-06-22,Central,Office Supplies,Binder,4,32.32,13.79,2023,6,Jun,2023-06,42.67,Low
ORD-105567,2022-09-02,Central,Furniture,Sofa,2,44.29,11.0725,2022,9,Sep,2022-09,25.0,Low
ORD-105568,2022-11-21,East,Furniture,Standing Desk,10,1046.7,272.44,2022,11,Nov,2022-11,26.03,Premium
ORD-105569,2022-12-28,West,Furniture,Filing Cabinet,4,123.72,26.57,2022,12,Dec,2022-12,21.48,Mid
ORD-105570,2024-05-29,East,Office Supplies,Printer Paper,4,23.44,9.64,2024,5,May,2024-05,41.13,Low
ORD-105571,2023-03-08,East,Food & Bev,Energy Drink,2,6.52,3.14,2023,3,Mar,2023-03,48.16,Low
ORD-105572,2024-04-29,South,Office Supplies,Printer Paper,1,7.67,2.17,2024,4,Apr,2024-04,28.29,Low
ORD-105573,2022-12-12,South,Clothing,Sneakers,2,111.78,50.19,2022,12,Dec,2022-12,44.9,Mid
ORD-105574,2022-09-08,East,Food & Bev,Energy Drink,3,11.04,4.81,2022,9,Sep,2022-09,43.57,Low
ORD-105575,2024-01-13,North,Office Supplies,Printer Paper,2,11.12,3.92,2024,1,Jan,2024-01,35.25,Low
ORD-105576,2022-12-29,Central,Food & Bev,Sparkling Water,1,2.29,0.85,2022,12,Dec,2022-12,37.12,Low
ORD-105577,2023-07-05,West,Clothing,Jeans,1,33.11,12.8,2023,7,Jul,2023-07,38.66,Low
ORD-105578,2023-01-20,North,Office Supplies,Binder,4,28.64,8.16,2023,1,Jan,2023-01,28.49,Low
ORD-105579,2023-02-21,East,Food & Bev,Green Tea,2,9.54,4.32,2023,2,Feb,2023-02,45.28,Low
ORD-105580,2023-01-13,North,Food & Bev,Coffee Beans,4,46.32,18.64,2023,1,Jan,2023-01,40.24,Low
ORD-105581,2022-10-07,West,Food & Bev,Protein Bar,2,4.26,1.49,2022,10,Oct,2022-10,34.98,Low
ORD-105582,2023-11-28,East,Furniture,Office Chair,1,50.87,17.86,2023,11,Nov,2023-11,35.11,Mid
ORD-105583,2022-08-17,West,Clothing,T-Shirt,3,44.29,11.0725,2022,8,Aug,2022-08,25.0,Low
ORD-105584,2023-08-06,South,Office Supplies,Printer Paper,6,35.46,11.83,2023,8,Aug,2023-08,33.36,Low
ORD-105585,2024-01-17,West,Food & Bev,Energy Drink,1,3.75,1.65,2024,1,Jan,2024-01,44.0,Low
ORD-105586,2023-04-28,South,Furniture,Bookshelf,8,273.12,65.04,2023,4,Apr,2023-04,23.81,High
ORD-105587,2022-02-17,North,Electronics,Smartphone,1,71.14,18.11,2022,2,Feb,2022-02,25.46,Mid
ORD-105588,2023-08-27,West,Office Supplies,Binder,2,19.58,7.48,2023,8,Aug,2023-08,38.2,Low
ORD-105589,2022-11-20,South,Electronics,Laptop,2,254.9,50.85,2022,11,Nov,2022-11,19.95,High
ORD-105590,2024-08-22,North,Clothing,T-Shirt,3,55.41,31.58,2024,8,Aug,2024-08,56.99,Mid
ORD-105591,2022-12-12,South,Furniture,Whiteboard,1,29.44,8.37,2022,12,Dec,2022-12,28.43,Low
ORD-105592,2024-02-21,South,Furniture,Filing Cabinet,3,108.42,38.8,2024,2,Feb,2024-02,35.79,Mid
ORD-105593,2023-07-31,West,Office Supplies,Notebook,4,40.32,12.79,2023,7,Jul,2023-07,31.72,Low
ORD-105594,2023-04-15,North,Electronics,Smartphone,1,75.12,14.4,2023,4,Apr,2023-04,19.17,Mid
ORD-105595,2024-07-16,West,Clothing,Sneakers,5,277.5,145.75,2024,7,Jul,2024-07,52.52,High
ORD-105596,2024-08-19,Central,Furniture,Sofa,3,277.14,97.7,2024,8,Aug,2024-08,35.25,High
ORD-105597,2023-09-05,West,Electronics,Smartphone,4,299.2,84.39,2023,9,Sep,2023-09,28.21,High
ORD-105598,2024-07-03,North,Office Supplies,Binder,1,8.57,3.86,2024,7,Jul,2024-07,45.04,Low
ORD-105599,2024-03-27,West,Food & Bev,Sparkling Water,3,5.76,1.97,2024,3,Mar,2024-03,34.2,Low
ORD-105600,2023-10-06,West,Food & Bev,Coffee Beans,2,29.62,15.29,2023,10,Oct,2023-10,51.62,Low
ORD-105601,2024-08-13,West,Furniture,Standing Desk,1,117.0,43.73,2024,8,Aug,2024-08,37.38,Mid
ORD-105602,2023-07-24,West,Food & Bev,Protein Bar,1,2.39,0.74,2023,7,Jul,2023-07,30.96,Low
ORD-105603,2024-06-25,South,Office Supplies,Highlighters,4,17.92,6.67,2024,6,Jun,2024-06,37.22,Low
ORD-105604,2024-06-14,North,Electronics,Smartphone,8,681.68,116.56,2024,6,Jun,2024-06,17.1,Premium
ORD-105605,2024-04-17,Central,Office Supplies,Binder,1,8.77,3.11,2024,4,Apr,2024-04,35.46,Low
ORD-105606,2023-02-24,South,Electronics,Keyboard,1,20.63,5.77,2023,2,Feb,2023-02,27.97,Low
ORD-105607,2022-06-06,North,Clothing,Boots,1,57.12,22.2,2022,6,Jun,2022-06,38.87,Mid
ORD-105608,2023-05-03,North,Electronics,Smartphone,3,259.41,68.54,2023,5,May,2023-05,26.42,High
ORD-105609,2023-06-19,North,Furniture,Bookshelf,1,32.57,7.08,2023,6,Jun,2023-06,21.74,Low
ORD-105610,2023-05-08,West,Food & Bev,Coffee Beans,2,29.3,9.21,2023,5,May,2023-05,31.43,Low
ORD-105611,2022-11-29,South,Electronics,Tablet,3,157.92,38.78,2022,11,Nov,2022-11,24.56,High
ORD-105612,2022-05-29,North,Office Supplies,Notebook,2,24.42,10.41,2022,5,May,2022-05,42.63,Low
ORD-105613,2023-08-27,East,Clothing,T-Shirt,5,94.3,31.01,2023,8,Aug,2023-08,32.88,Mid
ORD-105614,2022-10-21,North,Food & Bev,Energy Drink,1,2.62,0.91,2022,10,Oct,2022-10,34.73,Low
ORD-105615,2023-08-13,North,Food & Bev,Coffee Beans,3,45.09,14.95,2023,8,Aug,2023-08,33.16,Low
ORD-105616,2023-12-18,North,Electronics,Laptop,3,366.75,90.78,2023,12,Dec,2023-12,24.75,High
ORD-105617,2022-09-07,East,Furniture,Sofa,4,286.2,79.32,2022,9,Sep,2022-09,27.71,High
ORD-105618,2023-10-03,West,Furniture,Filing Cabinet,4,133.52,34.35,2023,10,Oct,2023-10,25.73,Mid
ORD-105619,2023-11-23,Central,Electronics,Headphones,5,126.5,33.72,2023,11,Nov,2023-11,26.66,Mid
ORD-105620,2023-10-02,West,Food & Bev,Sparkling Water,3,6.3,2.36,2023,10,Oct,2023-10,37.46,Low
ORD-105621,2024-03-03,East,Office Supplies,Stapler,1,12.69,4.42,2024,3,Mar,2024-03,34.83,Low
ORD-105622,2022-03-27,East,Clothing,Jeans,3,80.01,41.65,2022,3,Mar,2022-03,52.06,Mid
ORD-105623,2022-11-02,Central,Office Supplies,Stapler,2,26.5,8.52,2022,11,Nov,2022-11,32.15,Low
ORD-105624,2023-03-23,East,Office Supplies,Notebook,3,37.35,10.98,2023,3,Mar,2023-03,29.4,Low
ORD-105625,2023-01-11,West,Clothing,Jacket,3,121.08,39.48,2023,1,Jan,2023-01,32.61,Mid
ORD-105626,2022-08-05,West,Food & Bev,Energy Drink,2,5.14,2.2,2022,8,Aug,2022-08,42.8,Low
ORD-105627,2023-03-02,North,Furniture,Sofa,3,268.32,92.19,2023,3,Mar,2023-03,34.36,High
ORD-105628,2023-11-18,Central,Electronics,Laptop,4,483.04,119.78,2023,11,Nov,2023-11,24.8,High
ORD-105629,2024-03-26,West,Furniture,Bookshelf,1,35.61,13.72,2024,3,Mar,2024-03,38.53,Low
ORD-105630,2022-12-11,Central,Food & Bev,Energy Drink,1,3.63,1.24,2022,12,Dec,2022-12,34.16,Low
ORD-105631,2023-01-18,Central,Clothing,Jacket,2,87.78,36.55,2023,1,Jan,2023-01,41.64,Mid
ORD-105632,2022-06-30,East,Furniture,Standing Desk,3,334.02,108.97,2022,6,Jun,2022-06,32.62,High
ORD-105633,2023-11-05,South,Food & Bev,Green Tea,3,18.93,8.2,2023,11,Nov,2023-11,43.32,Low
ORD-105634,2023-05-08,East,Electronics,Headphones,2,57.24,14.54,2023,5,May,2023-05,25.4,Mid
ORD-105635,2022-12-11,Central,Electronics,Laptop,2,289.98,76.49,2022,12,Dec,2022-12,26.38,High
ORD-105636,2023-12-31,West,Furniture,Sofa,1,85.01,30.7,2023,12,Dec,2023-12,36.11,Mid
ORD-105637,2024-02-11,South,Electronics,Laptop,3,461.31,96.08,2024,2,Feb,2024-02,20.83,High
ORD-105638,2024-10-22,South,Office Supplies,Notebook,3,35.91,11.8,2024,10,Oct,2024-10,32.86,Low
ORD-105639,2023-05-31,East,Electronics,Monitor,2,76.64,14.03,2023,5,May,2023-05,18.31,Mid
ORD-105640,2024-05-15,Central,Electronics,Webcam,1,25.92,4.38,2024,5,May,2024-05,16.9,Low
ORD-105641,2023-01-23,Central,Electronics,Webcam,2,45.46,9.2,2023,1,Jan,2023-01,20.24,Low
ORD-105642,2022-11-13,East,Office Supplies,Binder,1,9.72,2.69,2022,11,Nov,2022-11,27.67,Low
ORD-105643,2024-05-20,Central,Clothing,Jeans,6,219.54,84.81,2024,5,May,2024-05,38.63,High
ORD-105644,2023-12-21,East,Clothing,Blazer,1,77.22,27.96,2023,12,Dec,2023-12,36.21,Mid
ORD-105645,2024-05-19,Central,Electronics,Webcam,2,50.54,12.01,2024,5,May,2024-05,23.76,Mid
ORD-105646,2023-05-01,East,Food & Bev,Energy Drink,1,2.75,0.85,2023,5,May,2023-05,30.91,Low
ORD-105647,2024-03-05,West,Food & Bev,Sparkling Water,1,2.45,1.15,2024,3,Mar,2024-03,46.94,Low
ORD-105648,2023-03-07,South,Electronics,Monitor,1,49.12,8.63,2023,3,Mar,2023-03,17.57,Low
ORD-105649,2024-04-15,Central,Food & Bev,Sparkling Water,1,1.85,0.84,2024,4,Apr,2024-04,45.41,Low
ORD-105650,2024-09-01,East,Food & Bev,Energy Drink,1,2.64,1.29,2024,9,Sep,2024-09,48.86,Low
ORD-105651,2022-03-10,South,Office Supplies,Printer Paper,3,21.69,5.86,2022,3,Mar,2022-03,27.02,Low
ORD-105652,2023-08-30,West,Furniture,Standing Desk,4,414.72,122.94,2023,8,Aug,2023-08,29.64,High
ORD-105653,2024-02-21,North,Office Supplies,Highlighters,2,9.2,2.64,2024,2,Feb,2024-02,28.7,Low
ORD-105654,2022-07-20,East,Food & Bev,Energy Drink,2,7.44,2.19,2022,7,Jul,2022-07,29.44,Low
ORD-105655,2023-10-30,North,Furniture,Sofa,6,514.14,180.91,2023,10,Oct,2023-10,35.19,Premium
ORD-105656,2024-04-04,East,Furniture,Filing Cabinet,1,35.44,7.69,2024,4,Apr,2024-04,21.7,Low
ORD-105657,2024-07-30,West,Electronics,Monitor,4,144.72,28.5,2024,7,Jul,2024-07,19.69,Mid
ORD-105658,2022-10-27,North,Furniture,Whiteboard,2,48.58,18.36,2022,10,Oct,2022-10,37.79,Low
ORD-105659,2023-05-28,West,Food & Bev,Energy Drink,5,14.7,4.84,2023,5,May,2023-05,32.93,Low
ORD-105660,2023-10-02,Central,Electronics,Headphones,1,29.77,4.89,2023,10,Oct,2023-10,16.43,Low
ORD-105661,2024-06-10,South,Electronics,Headphones,2,54.82,14.05,2024,6,Jun,2024-06,25.63,Mid
ORD-105662,2024-01-13,North,Food & Bev,Green Tea,1,6.35,1.78,2024,1,Jan,2024-01,28.03,Low
ORD-105663,2022-08-30,West,Furniture,Whiteboard,5,119.2,27.1,2022,8,Aug,2022-08,22.73,Mid
ORD-105664,2022-09-25,Central,Furniture,Bookshelf,4,159.52,35.18,2022,9,Sep,2022-09,22.05,High
ORD-105665,2024-04-15,West,Electronics,Monitor,2,86.12,20.63,2024,4,Apr,2024-04,23.95,Mid
ORD-105666,2023-05-17,West,Furniture,Bookshelf,2,84.48,22.9,2023,5,May,2023-05,27.11,Mid
ORD-105667,2023-06-05,Central,Electronics,Webcam,6,127.8,30.89,2023,6,Jun,2023-06,24.17,Mid
ORD-105668,2023-03-09,North,Electronics,Tablet,1,65.88,13.36,2023,3,Mar,2023-03,20.28,Mid
ORD-105669,2023-10-26,West,Furniture,Whiteboard,2,70.82,26.75,2023,10,Oct,2023-10,37.77,Mid
ORD-105670,2022-07-25,North,Office Supplies,Notebook,4,51.44,17.18,2022,7,Jul,2022-07,33.4,Mid
ORD-105671,2022-06-27,East,Food & Bev,Green Tea,4,24.32,12.07,2022,6,Jun,2022-06,49.63,Low
ORD-105672,2023-06-11,South,Clothing,Jacket,2,93.7,36.75,2023,6,Jun,2023-06,39.22,Mid
ORD-105673,2022-08-10,West,Food & Bev,Protein Bar,2,4.38,2.11,2022,8,Aug,2022-08,48.17,Low
ORD-105674,2022-08-14,Central,Furniture,Sofa,2,168.0,57.98,2022,8,Aug,2022-08,34.51,High
ORD-105675,2023-07-06,South,Furniture,Office Chair,3,182.4,47.44,2023,7,Jul,2023-07,26.01,High
ORD-105676,2022-10-21,Central,Office Supplies,Stapler,4,54.48,21.3,2022,10,Oct,2022-10,39.1,Mid
ORD-105677,2023-12-08,West,Clothing,Blazer,3,204.57,80.78,2023,12,Dec,2023-12,39.49,High
ORD-105678,2023-09-09,East,Furniture,Sofa,4,317.4,94.57,2023,9,Sep,2023-09,29.8,High
ORD-105679,2023-06-08,Central,Furniture,Sofa,2,179.66,42.93,2023,6,Jun,2023-06,23.9,High
ORD-105680,2024-01-15,West,Food & Bev,Protein Bar,2,4.76,1.58,2024,1,Jan,2024-01,33.19,Low
ORD-105681,2024-01-23,Central,Furniture,Standing Desk,3,338.46,86.53,2024,1,Jan,2024-01,25.57,High
ORD-105682,2024-01-03,South,Clothing,Blazer,4,292.8,129.12,2024,1,Jan,2024-01,44.1,High
ORD-105683,2023-10-28,North,Office Supplies,Stapler,2,26.42,9.68,2023,10,Oct,2023-10,36.64,Low
ORD-105684,2023-09-13,South,Office Supplies,Pen Set,3,27.96,9.12,2023,9,Sep,2023-09,32.62,Low
ORD-105685,2023-12-10,East,Food & Bev,Granola Mix,1,6.47,3.16,2023,12,Dec,2023-12,48.84,Low
ORD-105686,2024-09-13,West,Electronics,Mouse,2,28.1,7.73,2024,9,Sep,2024-09,27.51,Low
ORD-105687,2023-10-15,East,Office Supplies,Binder,2,16.36,6.87,2023,10,Oct,2023-10,41.99,Low
ORD-105688,2022-09-02,East,Clothing,Boots,2,132.42,63.44,2022,9,Sep,2022-09,47.91,Mid
ORD-105689,2022-12-30,East,Food & Bev,Sparkling Water,4,7.6,3.33,2022,12,Dec,2022-12,43.82,Low
ORD-105690,2023-10-28,West,Furniture,Sofa,1,100.01,32.1,2023,10,Oct,2023-10,32.1,Mid
ORD-105691,2024-10-13,West,Electronics,Smartphone,10,870.1,151.47,2024,10,Oct,2024-10,17.41,Premium
ORD-105692,2022-07-08,South,Office Supplies,Highlighters,1,6.39,1.64,2022,7,Jul,2022-07,25.67,Low
ORD-105693,2023-02-09,West,Food & Bev,Coffee Beans,1,13.57,6.37,2023,2,Feb,2023-02,46.94,Low
ORD-105694,2024-02-20,North,Food & Bev,Green Tea,1,4.68,1.36,2024,2,Feb,2024-02,29.06,Low
ORD-105695,2023-08-06,North,Clothing,Dress Shirt,3,124.47,42.18,2023,8,Aug,2023-08,33.89,Mid
ORD-105696,2023-11-29,East,Food & Bev,Energy Drink,1,3.47,1.23,2023,11,Nov,2023-11,35.45,Low
ORD-105697,2024-05-14,East,Electronics,Tablet,5,347.9,58.91,2024,5,May,2024-05,16.93,High
ORD-105698,2023-12-16,Central,Office Supplies,Tape,4,20.76,6.89,2023,12,Dec,2023-12,33.19,Low
ORD-105699,2022-10-23,West,Electronics,Keyboard,2,38.92,10.48,2022,10,Oct,2022-10,26.93,Low
ORD-105700,2023-01-19,East,Office Supplies,Stapler,2,20.72,8.16,2023,1,Jan,2023-01,39.38,Low
